Koordinatensystem : Lambert konform konisch
Rechtswert        : 4253500 Meter
Hochwert          : 2702500 Meter
Hoehenlage        : 122 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4253500 2702500  5  5 12  21.1 1011 108  7.1 1  3.9  25  687  163 295 -398  2
4253500 2702500  5  5 13  21.8 1011 115  4.0 0  3.8  24  684  170 296 -413  2
4253500 2702500  5  5 14  22.0 1010 125  6.2 0  3.7  23  656  162 296 -417  2
4253500 2702500  5  5 15  22.3 1010 106  5.3 1  3.9  23  549  169 300 -408  2
4253500 2702500  5  5 16  22.4 1010 132  5.6 1  3.7  22  397  178 303 -406  2
4253500 2702500  5  5 17  21.8 1010  81  4.6 1  4.0  24  251  162 302 -405  2
4253500 2702500  5  5 18  21.2 1010  70  5.4 0  4.6  28  103  129 297 -401  2
4253500 2702500  5  5 19  20.2 1010  70  4.4 4  4.4  29   16   58 304 -393  2
4253500 2702500  5  5 20  19.1 1010  96  3.5 3  4.4  31    0    0 314 -383  2
4253500 2702500  5  5 21  18.0 1011 114  2.5 3  4.4  33    0    0 308 -377  2
4253500 2702500  5  5 22  16.9 1010 126  1.6 3  4.4  36    0    0 301 -372  2
4253500 2702500  5  5 23  16.9 1011 135  1.4 2  4.7  38    0    0 295 -369  2
4253500 2702500  5  5 24  17.4 1011 140  1.8 2  5.0  39    0    0 284 -365  2
4253500 2702500  5  6  1  18.3  999 139  2.8 2  5.4  40    0    0 312 -385  2
4253500 2702500  5  6  2  19.1  998 134  3.7 2  5.7  40    0    0 312 -381  2
4253500 2702500  5  6  3  19.6  998 134  4.4 3  5.9  40    0    0 314 -379  2
4253500 2702500  5  6  4  19.2  998 131  4.5 4  5.9  42    0    0 315 -376  2
4253500 2702500  5  6  5  19.3  998 132  4.5 4  6.0  42    0    2 315 -374  2
4253500 2702500  5  6  6  18.7  998 130  4.6 6  6.0  44   26   43 316 -376  2
4253500 2702500  5  6  7  20.1  998 132  4.8 5  6.2  44   70  109 319 -382  2
4253500 2702500  5  6  8  21.5  998 142  5.6 5  6.4  42  144  176 324 -393  2
4253500 2702500  5  6  9  22.9  998 135  3.7 5  6.8  40  262  221 330 -409  2
4253500 2702500  5  6 10  23.6  999 141  2.6 6  7.2  40  249  302 337 -429  2
4253500 2702500  5  6 11  25.1  999 340  0.7 6  7.5  39  313  279 344 -452  2
4253500 2702500  5  6 12  25.7 1000 294  1.2 4  7.7  38  530  267 350 -475  2
4253500 2702500  5  6 13  25.8 1000 303  2.2 3  8.2  39  562  256 349 -487  2
4253500 2702500  5  6 14  25.9 1000 332  4.1 3  8.6  41  492  268 345 -490  2
4253500 2702500  5  6 15  24.7 1001 292  3.5 4  9.0  44  434  247 343 -488  2
4253500 2702500  5  6 16  23.4 1001 310  4.9 3  9.6  50  299  240 335 -480  2
4253500 2702500  5  6 17  22.2 1002 328  4.3 3  9.7  55  175  203 321 -472  2
4253500 2702500  5  6 18  20.5 1003 325  4.6 2  9.2  57   90  140 308 -464  2
4253500 2702500  5  6 19  18.3 1004 329  4.3 4  8.5  60   19   67 306 -453  2
4253500 2702500  5  6 20  17.1 1005 314  2.6 7  8.1  64    0    8 331 -441  2
4253500 2702500  5  6 21  16.1 1007 351  3.4 7  7.9  67    0    0 348 -429  2
4253500 2702500  5  6 22  15.1 1007 313  3.2 5  7.8  70    0    0 333 -418  2
4253500 2702500  5  6 23  14.6 1007 315  2.4 6  7.8  73    0    0 326 -410  2
4253500 2702500  5  6 24  14.0 1008 338  2.0 7  7.7  75    0    0 338 -406  2
4253500 2702500  5  7  1  13.0 1008 333  0.9 7  7.5  77    0    0 342 -404  2
4253500 2702500  5  7  2  12.6 1008  21  0.6 7  7.4  80    0    0 339 -404  2
4253500 2702500  5  7  3  12.2 1009   1  0.6 7  7.3  81    0    0 337 -402  2
4253500 2702500  5  7  4  12.3 1009  34  1.2 6  7.1  79    0    0 329 -399  2
4253500 2702500  5  7  5  11.9 1008 337  1.5 6  6.8  77    0    0 321 -393  2
4253500 2702500  5  7  6  12.1 1009  24  1.8 7  6.5  74    0   22 328 -389  2
4253500 2702500  5  7  7  12.9 1009  22  2.3 8  6.2  69    0   69 341 -387  2
4253500 2702500  5  7  8  13.6 1010  24  2.8 8  6.1  64   38  174 350 -387  2
4253500 2702500  5  7  9  15.0 1010   3  3.7 6  6.1  60  242  222 339 -390  2
4253500 2702500  5  7 10  15.6 1010 350  3.6 4  5.9  55  476  186 317 -391  2
4253500 2702500  5  7 11  16.7 1010  36  3.2 2  5.7  49  610  171 296 -391  2
4253500 2702500  5  7 12  17.9 1010 322  3.2 1  5.6  46  662  177 283 -393  2
4253500 2702500  5  7 13  18.9 1010 330  2.4 1  5.8  44  647  192 282 -398  2
4253500 2702500  5  7 14  19.1 1009 260  3.6 1  5.9  43  587  202 284 -401  2
4253500 2702500  5  7 15  19.5 1009 299  3.2 1  5.8  41  483  208 286 -404  2
4253500 2702500  5  7 16  19.7 1009   7  2.7 1  5.5  39  393  182 288 -407  2
4253500 2702500  5  7 17  19.8 1008  22  2.5 1  5.4  38  250  166 289 -413  2
4253500 2702500  5  7 18  19.4 1008  57  2.1 1  5.3  37  120  129 287 -413  2
4253500 2702500  5  7 19  18.3 1008  36  2.7 0  5.3  39   29   68 275 -404  2
4253500 2702500  5  7 20  16.6 1007  45  2.8 0  5.4  43    0   10 261 -393  2
4253500 2702500  5  7 21  15.8 1007  66  2.0 1  5.6  48    0    0 256 -385  2
4253500 2702500  5  7 22  14.7 1007  84  2.2 0  5.7  52    0    0 252 -381  2
4253500 2702500  5  7 23  13.7 1007  64  2.1 0  5.7  56    0    0 244 -381  2
4253500 2702500  5  7 24  13.4 1007  42  2.3 0  5.6  57    0    0 241 -382  2
4253500 2702500  5  8  1  12.3 1006  39  0.0 0  5.6  60    0    0 235 -382  2
4253500 2702500  5  8  2  11.6 1006   4  0.7 0  5.7  66    0    0 229 -381  2
4253500 2702500  5  8  3  11.5 1006 120  0.5 0  5.7  66    0    0 230 -381  2
4253500 2702500  5  8  4  10.5 1005 161  0.4 0  5.5  67    0    0 230 -381  2
4253500 2702500  5  8  5  10.3 1005 157  0.7 0  5.8  74    0    1 234 -380  2
4253500 2702500  5  8  6  11.8 1005 164  0.3 0  6.1  74   24   42 239 -380  2
4253500 2702500  5  8  7  13.6 1005 147  1.0 0  6.3  68  120   95 241 -385  2
4253500 2702500  5  8  8  16.3 1005 108  0.3 0  6.6  61  257  130 244 -396  2
4253500 2702500  5  8  9  19.6 1005  82  0.9 0  7.0  54  400  152 256 -414  2
4253500 2702500  5  8 10  21.4 1004  85  1.8 0  7.6  50  540  157 271 -435  2
4253500 2702500  5  8 11  24.1 1004  76  0.5 0  8.0  46  308  261 285 -453  2
4253500 2702500  5  8 12  24.2 1003 284  0.6 0  8.0  42  361  273 294 -469  2
4253500 2702500  5  8 13  25.0 1002  14  1.1 1  8.0  41  643  200 306 -479  2
4253500 2702500  5  8 14  26.2 1001 256  2.0 1  8.2  40  586  208 317 -479  2
4253500 2702500  5  8 15  27.2 1001 309  1.4 2  8.4  38  469  221 327 -483  2
4253500 2702500  5  8 16  26.9 1000 303  2.0 3  8.3  37  269  250 339 -491  2
4253500 2702500  5  8 17  26.6 1000 300  1.5 4  8.3  38   68  216 347 -490  2
4253500 2702500  5  8 18  25.7  999 323  1.5 5  8.4  39   43  143 355 -480  2
4253500 2702500  5  8 19  24.8  999 313  0.9 6  8.6  42   12   68 361 -465  2
4253500 2702500  5  8 20  23.9 1000  33  0.1 7  8.8  45    0    4 368 -452  2
4253500 2702500  5  8 21  22.7 1000 264  2.7 8  9.1  50    0    0 379 -445  2
4253500 2702500  5  8 22  21.0 1000 263  0.1 6  9.5  57    0    0 369 -439  2
4253500 2702500  5  8 23  20.4 1001 268  0.1 6  9.8  63    0    0 353 -434  2
4253500 2702500  5  8 24  19.5 1001 306  0.0 7 10.1  69    0    0 357 -429  2
4253500 2702500  5  9  1  18.6 1001 285  0.4 8  9.9  71    0    0 367 -424  2
4253500 2702500  5  9  2  18.3 1001 305  0.4 8  9.5  70    0    0 372 -416  2
4253500 2702500  5  9  3  17.4 1001 320  1.6 7  9.2  71    0    0 361 -408  2
4253500 2702500  5  9  4  16.5 1001 337  0.7 8  9.1  74    0    0 357 -401  2
4253500 2702500  5  9  5  16.0 1002  20  1.0 8  8.9  76    0    0 362 -394  2
4253500 2702500  5  9  6  14.9 1003  31  1.6 7  8.5  76    0   15 350 -392  2
4253500 2702500  5  9  7  14.2 1002  64  1.5 8  7.9  76    0   35 345 -396  2
4253500 2702500  5  9  8  14.1 1002 326  1.4 7  7.7  75    0   70 342 -409  2
4253500 2702500  5  9  9  14.2 1002 314  1.5 7  7.5  74    1  171 334 -429  2
4253500 2702500  5  9 10  14.7 1002 283  0.6 8  7.3  70    3  221 344 -448  2
4253500 2702500  5  9 11  14.7 1002 211  0.1 7  7.2  69    0  177 346 -463  2
4253500 2702500  5  9 12  16.0 1003 110  0.0 8  7.5  68    3  251 351 -468  2
4253500 2702500  5  9 13  17.7 1003  96  0.0 5  7.5  62  278  400 345 -466  2
4253500 2702500  5  9 14  18.3 1002  72  0.7 5  7.0  54  337  360 330 -464  2
4253500 2702500  5  9 15  18.8 1002  85  1.5 6  6.9  51  320  317 333 -461  2
4253500 2702500  5  9 16  19.1 1001  84  1.8 6  7.3  53  248  275 339 -455  2
4253500 2702500  5  9 17  18.4 1001  40  1.1 5  7.6  56  163  218 328 -444  2
4253500 2702500  5  9 18  17.2 1000  22  1.3 4  7.8  60   75  150 306 -424  2
4253500 2702500  5  9 19  16.9 1000  87  2.0 8  8.1  66    0   35 332 -415  2
4253500 2702500  5  9 20  14.2 1001  20  1.8 7  8.5  76    0    2 357 -412  2
4253500 2702500  5  9 21  14.5 1001 188  0.9 7  8.8  85    0    0 346 -408  2
4253500 2702500  5  9 22  14.0 1001 181  2.1 8  8.7  84    0    0 353 -404  2
4253500 2702500  5  9 23  13.8 1001 173  1.8 8  8.6  85    0    0 359 -400  2
4253500 2702500  5  9 24  13.5 1001 191  1.9 4  8.4  85    0    0 327 -398  2
4253500 2702500  5 10  1  13.7 1001 204  0.0 6  8.5  86    0    0 310 -396  2
4253500 2702500  5 10  2  13.9 1001 221  0.1 7  8.7  87    0    0 334 -395  2
4253500 2702500  5 10  3  13.9 1001 258  0.8 6  8.6  86    0    0 333 -394  2
4253500 2702500  5 10  4  13.4 1002 281  0.4 6  8.7  88    0    0 325 -393  2
4253500 2702500  5 10  5  13.2 1002 272  1.6 8  8.6  89    0    0 340 -392  2
4253500 2702500  5 10  6  12.4 1003 321  0.7 7  8.2  87    0    7 347 -392  2
4253500 2702500  5 10  7  12.5 1003 306  1.7 8  7.9  86    0   27 344 -396  2
4253500 2702500  5 10  8  12.7 1004 313  1.0 8  7.8  85    0   54 355 -401  2
4253500 2702500  5 10  9  13.3 1005 323  1.5 8  7.8  82    3  180 357 -409  2
4253500 2702500  5 10 10  14.1 1005 318  1.4 7  7.7  78   48  279 350 -417  2
4253500 2702500  5 10 11  14.7 1006 305  1.5 6  7.6  74   89  317 335 -418  2
4253500 2702500  5 10 12  15.3 1006 285  1.0 6  7.5  70  162  329 329 -420  2
4253500 2702500  5 10 13  15.8 1006 295  1.8 6  7.2  65  155  332 331 -428  2
4253500 2702500  5 10 14  15.8 1006 352  0.6 6  7.1  63  132  317 331 -432  2
4253500 2702500  5 10 15  16.3 1006 351  1.2 6  7.0  62   86  281 333 -428  2
4253500 2702500  5 10 16  16.2 1006 328  0.8 7  7.0  60   33  229 340 -421  2
4253500 2702500  5 10 17  16.3 1006 316  0.6 6  7.1  61   70  190 341 -417  2
4253500 2702500  5 10 18  16.0 1005 328  0.2 7  7.2  62    1   91 340 -412  2
4253500 2702500  5 10 19  15.7 1005 330  0.2 6  7.2  64    0   42 339 -406  2
4253500 2702500  5 10 20  15.1 1006 316  0.7 7  7.5  68    0    7 338 -400  2
4253500 2702500  5 10 21  14.5 1006   0  0.7 7  7.6  72    0    0 343 -397  2
4253500 2702500  5 10 22  13.9 1006  15  1.3 7  7.5  74    0    0 340 -395  2
4253500 2702500  5 10 23  13.7 1006 301  1.4 8  7.6  77    0    0 346 -394  2
4253500 2702500  5 10 24  13.2 1006 291  0.7 7  7.7  80    0    0 346 -393  2
4253500 2702500  5 11  1  12.4 1006 272  1.3 7  7.7  83    0    0 337 -393  2
4253500 2702500  5 11  2  12.0 1006  51  1.3 8  7.8  87    0    0 344 -392  2
4253500 2702500  5 11  3  11.9 1006  31  0.9 7  7.7  88    0    0 343 -393  2
4253500 2702500  5 11  4  11.5 1006 319  1.0 7  7.7  89    0    0 334 -392  2
4253500 2702500  5 11  5  11.0 1006 355  0.6 8  7.5  89    0    4 338 -392  2
4253500 2702500  5 11  6  11.3 1006 255  1.3 8  7.2  86   13   39 343 -392  2
4253500 2702500  5 11  7  12.0 1006 248  0.9 5  7.1  83   94   91 321 -393  2
4253500 2702500  5 11  8  14.0 1007  26  1.1 4  7.3  78  193  133 292 -395  2
4253500 2702500  5 11  9  14.9 1007  94  1.7 6  7.6  74   69  239 304 -397  2
4253500 2702500  5 11 10  16.3 1007 137  0.5 7  7.7  69  122  291 331 -405  2
4253500 2702500  5 11 11  17.1 1007  90  1.4 7  7.7  65  183  311 343 -429  2
4253500 2702500  5 11 12  17.4 1007  21  2.0 6  7.7  62  189  331 340 -451  2
4253500 2702500  5 11 13  18.6 1007  21  1.9 6  7.8  60  245  328 339 -467  2
4253500 2702500  5 11 14  19.6 1007   0  1.0 6  7.7  56  220  315 343 -478  2
4253500 2702500  5 11 15  20.3 1006 311  1.2 6  7.5  51   66  279 345 -482  2
4253500 2702500  5 11 16  20.7 1006 320  0.7 6  7.2  47   55  238 346 -480  2
4253500 2702500  5 11 17  20.3 1005  50  2.5 6  7.1  47  135  187 345 -471  2
4253500 2702500  5 11 18  20.1 1005 128  2.1 6  7.2  49   68  128 343 -459  2
4253500 2702500  5 11 19  19.4 1005 111  1.5 7  7.4  51    3   54 347 -443  2
4253500 2702500  5 11 20  18.5 1005 141  1.2 7  7.8  57    0    1 353 -429  2
4253500 2702500  5 11 21  16.7 1005 104  1.3 5  8.2  64    0    0 341 -420  2
4253500 2702500  5 11 22  15.7 1005 133  1.0 7  8.4  72    0    0 337 -414  2
4253500 2702500  5 11 23  15.9 1005 106  0.9 7  8.5  75    0    0 346 -410  2
4253500 2702500  5 11 24  15.2 1004 100  0.3 5  8.6  77    0    0 334 -407  2
4253500 2702500  5 12  1  15.4 1003 113  0.6 7  8.8  80    0    0 335 -406  2
4253500 2702500  5 12  2  14.8 1003 102  1.5 7  9.0  82    0    0 346 -405  2
4253500 2702500  5 12  3  14.4 1003  91  1.8 6  9.0  86    0    0 339 -404  2
4253500 2702500  5 12  4  14.6 1002  81  0.7 6  9.1  88    0    0 333 -399  2
4253500 2702500  5 12  5  13.8 1002 114  1.7 6  9.1  88    0    3 332 -395  2
4253500 2702500  5 12  6  15.0 1002 139  2.0 7  9.0  87   23   50 337 -395  2
4253500 2702500  5 12  7  16.6 1003 123  2.5 3  9.3  82   41  115 325 -400  2
4253500 2702500  5 12  8  17.0 1003 181  2.0 7  9.5  79   10  156 329 -410  2
4253500 2702500  5 12  9  15.8 1003 286  1.4 7  9.4  79    0  140 347 -425  2
4253500 2702500  5 12 10  15.3 1003 285  2.7 7  9.3  83    0  112 344 -437  2
4253500 2702500  5 12 11  14.8 1003 223  1.1 7  9.3  86    0  172 341 -447  2
4253500 2702500  5 12 12  15.4 1003 219  1.6 7  9.3  85    0  226 342 -456  2
4253500 2702500  5 12 13  16.6 1004 274  1.8 7  9.3  81   21  310 345 -461  2
4253500 2702500  5 12 14  19.1 1003 238  2.6 5  8.9  69  345  334 342 -463  2
4253500 2702500  5 12 15  20.2 1003 270  1.1 3  8.3  57  522  191 332 -462  2
4253500 2702500  5 12 16  21.2 1002 234  3.0 3  7.7  50  422  176 326 -460  2
4253500 2702500  5 12 17  20.9 1002 239  2.5 3  7.6  48  270  168 325 -458  2
4253500 2702500  5 12 18  20.5 1001 238  2.0 3  7.7  50  130  135 322 -452  2
4253500 2702500  5 12 19  19.1 1001 299  1.7 3  7.9  54   34   75 317 -443  2
4253500 2702500  5 12 20  18.4 1001 218  0.0 5  8.0  58    0   14 320 -431  2
4253500 2702500  5 12 21  17.2 1001 194  1.3 5  8.1  62    0    0 325 -421  2
4253500 2702500  5 12 22  17.2 1002  56  1.9 6  8.2  66    0    0 330 -413  2
4253500 2702500  5 12 23  16.0 1001 235  1.4 6  8.2  69    0    0 333 -407  2
4253500 2702500  5 12 24  14.7 1001 175  1.7 1  8.2  75    0    0 303 -403  2
4253500 2702500  5 13  1  14.2 1000 104  2.1 1  8.5  82    0    0 276 -402  2
4253500 2702500  5 13  2  13.9  999 135  2.1 2  8.7  86    0    0 284 -400  2
4253500 2702500  5 13  3  14.0  999 114  2.1 3  8.7  86    0    0 296 -399  2
4253500 2702500  5 13  4  13.1  998 160  1.2 3  8.6  88    0    0 300 -398  2
4253500 2702500  5 13  5  13.0  998 113  1.2 4  8.6  90    0    5 304 -397  2
4253500 2702500  5 13  6  13.8  997 133  1.8 6  8.7  89    1   40 320 -396  2
4253500 2702500  5 13  7  14.7  998 133  2.0 6  9.0  87   25  131 332 -399  2
4253500 2702500  5 13  8  16.4  998 146  1.6 7  9.2  82   18  191 342 -404  2
4253500 2702500  5 13  9  17.0  998 258  2.1 7  9.2  76   20  254 353 -414  2
4253500 2702500  5 13 10  16.9  997 245  2.8 8  9.1  74    0  200 360 -424  2
4253500 2702500  5 13 11  17.0  997 298  3.1 7  8.8  71   23  332 361 -421  2
4253500 2702500  5 13 12  16.5  997 322  2.6 7  8.3  69    5  276 356 -416  2
4253500 2702500  5 13 13  15.5  997 304  3.8 7  8.1  70    0  227 353 -414  2
4253500 2702500  5 13 14  16.2  997 234  1.6 7  8.0  70    2  242 351 -409  2
4253500 2702500  5 13 15  11.2  997 292  3.0 8  7.6  77    0  118 348 -404  2
4253500 2702500  5 13 16  11.9  998 284  3.7 8  7.1  82    0  100 344 -397  2
4253500 2702500  5 13 17  12.3  998 270  2.5 7  6.7  75    0  107 340 -389  2
4253500 2702500  5 13 18  13.0  999 267  0.4 7  6.6  72    1  100 337 -385  2
4253500 2702500  5 13 19  13.0  999 277  2.0 7  6.4  68    0   47 338 -382  2
4253500 2702500  5 13 20  12.3 1000 232  1.3 7  6.2  68    0    8 337 -379  2
4253500 2702500  5 13 21  12.1 1000 240  1.2 7  6.3  70    0    0 336 -376  2
4253500 2702500  5 13 22  11.0 1001 284  0.7 6  6.2  72    0    0 330 -375  2
4253500 2702500  5 13 23  10.4 1001 293  1.3 6  6.0  74    0    0 323 -374  2
4253500 2702500  5 13 24   9.7 1002 230  1.8 7  5.9  76    0    0 324 -372  2
4253500 2702500  5 14  1   9.5 1002 234  1.3 7  5.8  77    0    0 327 -370  2
4253500 2702500  5 14  2   8.9 1002 265  1.2 7  5.7  78    0    0 323 -370  2
4253500 2702500  5 14  3   8.6 1002 248  0.6 7  5.6  80    0    0 321 -369  2
4253500 2702500  5 14  4   8.4 1002 244  1.5 8  5.6  80    0    0 323 -368  2
4253500 2702500  5 14  5   8.3 1003 257  0.8 8  5.5  79    0    0 325 -366  2
4253500 2702500  5 14  6   8.5 1003 243  2.2 8  5.5  79    0   23 324 -365  2
4253500 2702500  5 14  7   8.7 1003 262  2.5 8  5.7  81    6   91 325 -365  2
4253500 2702500  5 14  8   9.1 1004 253  3.2 8  5.7  80   10  153 327 -365  2
4253500 2702500  5 14  9   9.9 1004 241  3.2 5  5.5  74   80  254 316 -366  2
4253500 2702500  5 14 10  10.7 1004 251  4.5 5  5.3  67  217  291 305 -370  2
4253500 2702500  5 14 11  12.1 1004 256  4.0 3  5.1  60  390  273 301 -378  2
4253500 2702500  5 14 12  11.4 1004 272  3.3 4  4.8  55  283  343 303 -388  2
4253500 2702500  5 14 13  13.3 1004 247  2.7 3  4.5  50  534  238 306 -389  2
4253500 2702500  5 14 14  13.7 1003 243  1.1 3  4.5  46  383  291 306 -385  2
4253500 2702500  5 14 15  14.6 1003 256  3.6 4  4.2  42  196  307 310 -384  2
4253500 2702500  5 14 16  14.8 1003 244  1.6 3  4.0  38  339  202 310 -384  2
4253500 2702500  5 14 17  14.2 1003 237  4.3 4  4.2  41  124  201 309 -386  2
4253500 2702500  5 14 18  13.7 1003 216  2.9 6  4.4  44   21  128 316 -383  2
4253500 2702500  5 14 19  12.6 1003 262  2.7 3  4.6  48   33   73 309 -376  2
4253500 2702500  5 14 20  11.1 1004 240  0.9 4  4.7  54    2   17 297 -369  2
4253500 2702500  5 14 21  10.3 1004 261  2.3 2  4.9  61    0    0 290 -363  2
4253500 2702500  5 14 22   9.8 1005 229  1.4 2  4.9  64    0    0 279 -358  2
4253500 2702500  5 14 23   9.2 1005 194  1.4 2  4.9  65    0    0 275 -353  2
4253500 2702500  5 14 24   8.1 1005 217  1.2 0  4.8  69    0    0 263 -348  2
4253500 2702500  5 15  1   8.0 1006 228  2.2 1  4.9  72    0    0 255 -343  2
4253500 2702500  5 15  2   7.9 1006 268  1.9 2  5.0  74    0    0 261 -341  2
4253500 2702500  5 15  3   7.9 1006 266  2.3 2  5.0  75    0    0 264 -340  2
4253500 2702500  5 15  4   8.3 1006 147  2.1 4  5.1  76    0    0 272 -338  2
4253500 2702500  5 15  5   8.8 1006 271  0.4 7  5.4  78    0    0 294 -336  2
4253500 2702500  5 15  6   8.6 1007 283  1.2 6  5.5  79    0   15 302 -339  2
4253500 2702500  5 15  7   9.3 1007 287  1.7 8  5.6  78    0   50 306 -350  2
4253500 2702500  5 15  8   9.6 1007 291  1.9 8  5.6  76    5  125 314 -360  2
4253500 2702500  5 15  9  10.2 1008 313  1.4 7  5.7  75   61  189 311 -367  2
4253500 2702500  5 15 10  10.4 1008 306  1.7 8  5.7  73   50  236 313 -373  2
4253500 2702500  5 15 11  10.2 1008  32  1.5 7  5.7  72   47  262 314 -379  2
4253500 2702500  5 15 12  11.1 1007 247  1.0 7  5.6  70  249  200 311 -382  2
4253500 2702500  5 15 13  12.7 1007 211  1.2 6  5.6  64  274  185 311 -375  2
4253500 2702500  5 15 14  11.5 1007 247  1.6 6  5.3  60   86  251 307 -367  2
4253500 2702500  5 15 15  12.8 1007 338  3.0 8  5.0  56    0  163 311 -363  2
4253500 2702500  5 15 16  12.5 1007 336  1.8 6  4.8  53  165  153 312 -362  2
4253500 2702500  5 15 17  13.0 1006 258  1.2 7  4.8  52  140  114 309 -363  2
4253500 2702500  5 15 18  12.5 1006 281  0.2 6  4.9  53   42  100 310 -362  2
4253500 2702500  5 15 19  12.9 1006 320  0.4 7  4.8  52    0   32 310 -361  2
4253500 2702500  5 15 20  11.0 1006 270  0.0 4  5.0  57    0    3 302 -358  2
4253500 2702500  5 15 21   9.8 1007 231  0.0 4  5.2  65    0    0 288 -355  2
4253500 2702500  5 15 22   9.2 1007 225  1.6 2  5.0  67    0    0 277 -353  2
4253500 2702500  5 15 23   8.2 1007 197  0.1 2  5.1  72    0    0 269 -349  2
4253500 2702500  5 15 24   6.9 1007 177  0.6 1  5.3  81    0    0 262 -344  2
4253500 2702500  5 16  1   6.2 1007 186  0.8 0  5.2  85    0    0 252 -340  2
4253500 2702500  5 16  2   5.5 1007 187  0.8 0  5.1  87    0    0 246 -337  2
4253500 2702500  5 16  3   4.8 1007 179  1.4 0  4.9  89    0    0 242 -334  2
4253500 2702500  5 16  4   5.3 1007  64  0.4 0  4.8  88    0    0 241 -330  2
4253500 2702500  5 16  5   4.8 1007  75  1.0 0  4.7  85    0    5 239 -326  2
4253500 2702500  5 16  6   5.1 1007  94  1.5 1  4.6  85   35   49 241 -326  2
4253500 2702500  5 16  7   7.3 1007  75  1.7 0  5.1  86  178   84 243 -334  2
4253500 2702500  5 16  8   9.8 1006 185  0.3 1  5.5  79  374   77 248 -347  2
4253500 2702500  5 16  9  12.5 1006 206  0.7 1  5.5  66  564   53 260 -360  2
4253500 2702500  5 16 10  13.7 1006 228  2.1 2  5.3  56  575  116 270 -371  2
4253500 2702500  5 16 11  13.4 1005 276  1.2 6  4.9  50  135  343 289 -383  2
4253500 2702500  5 16 12  14.1 1005 160  3.3 5  4.6  46  172  359 299 -394  2
4253500 2702500  5 16 13  14.1 1004 148  2.8 5  4.3  43  284  343 296 -405  2
4253500 2702500  5 16 14  14.4 1004 180  2.7 4  4.5  44  241  333 293 -411  2
4253500 2702500  5 16 15  15.8 1003 103  2.5 2  4.4  41  635  110 284 -414  2
4253500 2702500  5 16 16  16.3 1003 246  1.8 2  4.3  37  341  205 278 -414  2
4253500 2702500  5 16 17  16.0 1003 280  1.7 2  4.3  37  199  185 277 -409  2
4253500 2702500  5 16 18  16.0 1003 141  1.2 2  4.2  37  189  108 274 -398  2
4253500 2702500  5 16 19  16.1 1003 119  0.7 2  4.3  38   63   72 274 -385  2
4253500 2702500  5 16 20  14.9 1002  89  2.0 2  4.6  42    2   18 274 -374  2
4253500 2702500  5 16 21  13.7 1002 109  2.5 1  5.0  48    0    0 269 -363  2
4253500 2702500  5 16 22  12.4 1002 110  3.0 0  5.1  54    0    0 262 -354  2
4253500 2702500  5 16 23  10.6 1002 127  1.8 0  5.2  61    0    0 256 -350  2
4253500 2702500  5 16 24  10.0 1002 130  2.0 2  5.1  65    0    0 258 -346  2
4253500 2702500  5 17  1   9.3 1002 110  2.4 4  4.9  64    0    0 266 -342  2
4253500 2702500  5 17  2   8.7 1002 120  1.2 5  4.7  65    0    0 270 -339  2
4253500 2702500  5 17  3   8.9 1002 118  1.5 4  4.6  65    0    0 270 -336  2
4253500 2702500  5 17  4   8.5 1002 133  0.9 5  4.7  66    0    0 269 -334  2
4253500 2702500  5 17  5   8.5 1001 152  0.9 6  4.8  68    0    2 274 -334  2
4253500 2702500  5 17  6  10.1 1001 133  0.6 7  4.9  67    4   43 281 -336  2
4253500 2702500  5 17  7  12.5 1001 107  1.4 7  5.2  61   72  127 289 -342  2
